record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
B16-BEF-048,16,,Befallen,Enchanted Fine Steel Morning Star,,Primary; Secondary,,,,,,,,,,,,7,30,,,Asaka L`Rei,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,STR 2; WIS 5,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-048,,,Yes,Yes,,,,,,,,,,,,,Asaka L`Rei,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-049,16,,Befallen,Ebon Scythe,,Primary,,,,,,,,,,,,17,45,,,Asaka L`Rei,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,STR 5; CHA -10; INT 2; Mana 5; DR -5; PR -5,WAR SHD BER,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-049,,,Yes,Yes,,,,,,,,,,,,,Asaka L`Rei,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-050,16,,Befallen,Plague Rat Tail,,,,,,,,Yes,,,,,,,,,,a plague rat,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-050,,,Yes,Yes,,,,,,,,,,,Rat,,a plague rat,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-051,16,,Befallen,Rat Whiskers,,,,,,,,Yes,,,,,,,,,,a plague rat,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-051,,,Yes,Yes,,,,,,,,,,,Rat,,a plague rat,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-052,16,,Befallen,Rat Ears,,,,Yes,,,,,,,,,,,,,,a plague rat,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-052,,,No,Yes,,,,,,,,,,,Rat,,a plague rat,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-053,16,,Befallen,Raw-hide Mask,,Face,,,,,,,,,,,,,,,,an elf skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-053,,,No,Yes,,,,,,,,,,,,,an elf skeleton,,Raw-hide armor,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-054,16,,Befallen,Damask Armor Pool,Shared Armor Pool,,,,,,,,,,,,,,,,,a necro theurgist,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-054,,,No,Yes,,,,,,,,,,,,,a necro theurgist,,Damask Armor,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,12.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-055,16,,Befallen,Damask Armor Pool,Shared Armor Pool,,,,,,,,,,,,,,,,,The Thaumaturgist,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-055,,,No,Yes,,,,,,,,,,,,,The Thaumaturgist,,Damask Armor,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-056,16,,Befallen,Star Rose Quartz,Gem,,,Yes,,,,,,,,,,,,,,Priest Amiaz,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-056,,,No,Yes,,,,,,,,,,,,,Priest Amiaz,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-057,16,,Befallen,Jasper,Gem,,,Yes,,,,,,,,,,,,,,The Thaumaturgist,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-057,,,No,Yes,,,,,,,,,,,,,The Thaumaturgist,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-058,16,,Befallen,Star Rose Quartz,Gem,,,Yes,,,,,,,,,,,,,,The Thaumaturgist,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-058,,,No,Yes,,,,,,,,,,,,,The Thaumaturgist,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-059,16,,Befallen,Onyx,Gem,,,Yes,,,,,,,,,,,,,,The Thaumaturgist,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-059,,,No,Yes,,,,,,,,,,,,,The Thaumaturgist,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-060,16,,Befallen,Human Blood,,,,Yes,,,,Yes,,,,,,,,,,a shadowknight (human female),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-060,,,No,Yes,,,,,,,,,,,,,a shadowknight (human female),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-061,16,,Befallen,Splintered Wooden Key,Access Key,,,Yes,,,,,,,,,,,,,,a shadowknight (human female),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-061,,,No,Yes,,,,,,,,,,,,,a shadowknight (human female),,,,,,Secondary source,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,Splintered Wooden Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-062,16,,Befallen,Splintered Wooden Key,Access Key,,,Yes,,,,,,,,,,,,,,a shadowknight (ogre),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-062,,,No,Yes,,,,,,,,,,,,,a shadowknight (ogre),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,5%,,,,,Splintered Wooden Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-063,16,,Befallen,Charred Bone Key,Access Key,,,Yes,,,,,,,,,,,,,,a shadowknight (ogre),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-063,,,No,Yes,,,,,,,,,,,,,a shadowknight (ogre),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,5%,,,,,Charred Bone Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-064,16,,Befallen,Smoked Glass Key,Access Key,,,Yes,,,,,,,,,,,,,,a shadowknight (troll),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-064,,,No,Yes,,,,,,,,,,,,,a shadowknight (troll),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,Smoked Glass Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-065,16,,Befallen,Splintered Wooden Key,Access Key,,,Yes,,,,,,,,,,,,,,a shadowknight (troll),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-065,,,No,Yes,,,,,,,,,,,,,a shadowknight (troll),,,,,,Earlier-key certainty weaker than primary source,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,Splintered Wooden Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-066,16,,Befallen,Charred Bone Key,Access Key,,,Yes,,,,,,,,,,,,,,a shadowknight (troll),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-066,,,No,Yes,,,,,,,,,,,,,a shadowknight (troll),,,,,,Earlier-key certainty weaker than primary source,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,Charred Bone Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-067,16,,Befallen,Splintered Wooden Key,Access Key,,,Yes,,,,,,,,,,,,,,a shadowknight (dark elf female),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-067,,,No,Yes,,,,,,,,,,,,,a shadowknight (dark elf female),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,Splintered Wooden Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-068,16,,Befallen,Charred Bone Key,Access Key,,,Yes,,,,,,,,,,,,,,a shadowknight (dark elf female),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-068,,,No,Yes,,,,,,,,,,,,,a shadowknight (dark elf female),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,Charred Bone Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-069,16,,Befallen,Smoked Glass Key,Access Key,,,Yes,,,,,,,,,,,,,,a shadowknight (dark elf female),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-069,,,No,Yes,,,,,,,,,,,,,a shadowknight (dark elf female),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,Smoked Glass Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-070,16,,Befallen,Dark Elf Parts,,,,Yes,,,,Yes,,,,,,,,,,necro acolyte (dark elf variant),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-070,,,No,Yes,,,,,,,,,,,,,necro acolyte (dark elf variant),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-071,16,,Befallen,Gnome Meat,,,,Yes,,,,Yes,,,,,,,,,,necro acolyte (gnome variant),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-071,,,No,Yes,,,,,,,,,,,,,necro acolyte (gnome variant),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-072,16,,Befallen,Damask Armor Pool,Shared Armor Pool,,,,,,,,,,,,,,,,,necro acolyte population,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-072,,,No,Yes,,,,,,,,,,,,,necro acolyte population,,Damask Armor,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-073,16,,Befallen,Bone Bladed Claymore,,Primary,,,,,,,,,,,,17,45,,,a shadowknight (dark elf female),,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,D,Current zone-table association; exact dedicated page not fully extracted.,None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-073,,,Yes,Yes,,,,,,,,,,,,,a shadowknight (dark elf female),,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
